n,time
2063,48
2064,45
2065,41
2066,36
2067,32
2068,32
2069,56
2070,44
2071,36
2072,33
2073,36
2074,41
2075,48
2076,36
2077,45
2078,34
2079,52
2080,48
2081,49
2082,61
2083,49
2084,44
2085,37
2086,44
2087,32
2088,48
2089,41
2090,34
2091,32
2092,32
2093,69
2094,33
2095,40
2096,32
2097,32
2098,32
2099,45
2100,55
2101,44
2102,44
2103,55
2104,45
2105,46
2106,45
2107,45
2108,45
2109,33
2110,45
2111,45
2112,41
2113,39
2114,49
2115,54
2116,45
2117,44
2118,33
2119,36
2120,36
2121,32
2122,46
2123,33
2124,39
2125,45
2126,52
2127,45
2128,33
2129,45
2130,40
2131,37
2132,33
2133,37
2134,50
2135,41
2136,33
2137,34
2138,33
2139,49
2140,50
2141,43
2142,42
2143,46
2144,46
2145,46
2146,46
2147,39
2148,40
2149,37
2150,33
2151,34
2152,33
2153,33
2154,37
2155,38
2156,37
2157,37
2158,35
2159,36
2160,35
2161,40
2162,40
2163,34
2164,33
2165,57
2166,55
2167,33
2168,37
2169,37
2170,34
2171,33
2172,34
2173,38
2174,47
2175,46
2176,42
2177,46
2178,37
2179,33
2180,35
2181,40
2182,34
2183,51
2184,51
2185,34
2186,56
2187,41
2188,38
2189,47
2190,46
2191,40
2192,69
2193,56
2194,40
2195,40
2196,40
2197,34
2198,34
2199,41
2200,53
2201,50
2202,57
2203,51
2204,38
2205,51
2206,44
2207,47
2208,51
2209,34
2210,57
2211,41
2212,40
2213,34
2214,44
2215,44
2216,48
2217,38
2218,57
2219,48
2220,57
2221,58
2222,38
2223,42
2224,34
2225,53
2226,52
2227,53
2228,48
2229,39
2230,39
2231,39
2232,41
2233,41
2234,39
2235,42
2236,42
2237,41
2238,36
2239,42
2240,39
2241,36
2242,41
2243,53
2244,42
2245,39
2246,65
2247,65
2248,58
2249,53
2250,35
2251,45
2252,52
2253,48
2254,35
2255,35
2256,35
2257,39
2258,39
2259,35
2260,39
2261,36
2262,53
2263,53
2264,49
2265,53
2266,46
2267,48
2268,48
2269,48
2270,48
2271,45
2272,45
2273,35
2274,36
2275,42
2276,37
2277,39
2278,40
2279,54
2280,41
2281,37
2282,49
2283,52
2284,59
2285,45
2286,48
2287,53
2288,49
2289,56
2290,43
2291,54
2292,43
2293,45
2294,39
2295,40
2296,36
2297,42
2298,46
2299,42
2300,43
2301,49
2302,50
2303,50
2304,46
2305,48
2306,54
2307,36
2308,40
2309,83
2310,53
2311,43
2312,45
2313,40
2314,35
2315,42
2316,71
2317,37
2318,36
2319,40
2320,59
2321,75
2322,55
2323,38
2324,46
2325,50
2326,54
2327,55
2328,38
2329,50
2330,41
2331,42
2332,40
2333,39
2334,38
2335,42
